# seq: 0
# timestamp: 1683813944.259223
# frame_id: map
# x, y, z, x, y, z, w
-9.20785 13.8235 0 0 0 -0.0754176 0.997152 
-9.2029 13.8228 0 0 0 -0.0712248 0.99746 
-9.19795 13.8221 0 0 0 -0.0672897 0.997733 
-9.19299 13.8215 0 0 0 -0.0636032 0.997975 
-9.18803 13.8208 0 0 0 -0.0600443 0.998196 
-9.18306 13.8203 0 0 0 -0.0567338 0.998389 
-9.17809 13.8197 0 0 0 -0.053665 0.998559 
-9.17312 13.8192 0 0 0 -0.0506022 0.998719 
-9.16815 13.8187 0 0 0 -0.0477875 0.998858 
-9.16317 13.8182 0 0 0 -0.0450881 0.998983 
-9.15819 13.8178 0 0 0 -0.0426372 0.999091 
-9.1532 13.8174 0 0 0 -0.0403178 0.999187 
-9.14822 13.817 0 0 0 -0.0379929 0.999278 
-9.14323 13.8166 0 0 0 -0.0359113 0.999355 
-9.13824 13.8163 0 0 0 -0.0339556 0.999423 
-9.13326 13.816 0 0 0 -0.0321214 0.999484 
-9.12827 13.8156 0 0 0 -0.0302872 0.999541 
-9.12327 13.8153 0 0 0 -0.0285748 0.999592 
-9.11828 13.8151 0 0 0 -0.0299218 0.999552 
-9.11329 13.8147 0 0 0 -0.0345683 0.999402 
-9.10831 13.8144 0 0 0 -0.0403178 0.999187 
-9.10332 13.8139 0 0 0 -0.0470534 0.998892 
-9.09835 13.8134 0 0 0 -0.0548899 0.998492 
-9.09338 13.8128 0 0 0 -0.0642228 0.997936 
-9.08843 13.8122 0 0 0 -0.0750474 0.99718 
-9.0835 13.8113 0 0 0 -0.0876196 0.996154 
-9.07859 13.8104 0 0 0 -0.102361 0.994747 
-9.07371 13.8093 0 0 0 -0.119523 0.992831 
-9.06887 13.808 0 0 0 -0.139316 0.990248 
-9.0641 13.8066 0 0 0 -0.160582 0.987022 
-9.05939 13.8049 0 0 0 -0.171243 0.985229 
-9.05469 13.8032 0 0 0 -0.171222 0.985232 
-9.04998 13.8015 0 0 0 -0.171109 0.985252 
-9.04527 13.7998 0 0 0 -0.171109 0.985252 
-9.04056 13.7981 0 0 0 -0.171222 0.985232 
-9.03586 13.7964 0 0 0 -0.169815 0.985476 
-9.03114 13.7948 0 0 0 -0.160297 0.987069 
-9.02637 13.7933 0 0 0 -0.144727 0.989472 
-9.02156 13.7919 0 0 0 -0.130642 0.99143 
-9.01671 13.7907 0 0 0 -0.117906 0.993025 
-9.01184 13.7896 0 0 0 -0.106326 0.994331 
-9.00694 13.7886 0 0 0 -0.0960239 0.995379 
-9.00202 13.7877 0 0 0 -0.0866298 0.996241 
-8.99709 13.7868 0 0 0 -0.0779995 0.996953 
-8.99215 13.7861 0 0 0 -0.0703724 0.997521 
-8.98719 13.7854 0 0 0 -0.0647139 0.997904 
-8.98223 13.7848 0 0 0 -0.062621 0.998037 
-8.97727 13.7842 0 0 0 -0.062621 0.998037 
-8.97231 13.7836 0 0 0 -0.062621 0.998037 
-8.96735 13.7829 0 0 0 -0.0625001 0.998045 
-8.96239 13.7823 0 0 0 -0.0625001 0.998045 
-8.95743 13.7817 0 0 0 -0.062621 0.998037 
-8.95247 13.7811 0 0 0 -0.062621 0.998037 
-8.9475 13.7804 0 0 0 -0.062621 0.998037 
-8.94254 13.7798 0 0 0 -0.0626286 0.998037 
-8.93758 13.7792 0 0 0 -0.0625077 0.998044 
-8.93262 13.7786 0 0 0 -0.0625001 0.998045 
-8.92766 13.7779 0 0 0 -0.062621 0.998037 
-8.9227 13.7773 0 0 0 -0.062621 0.998037 
-8.91774 13.7767 0 0 0 -0.062621 0.998037 
-8.91278 13.7761 0 0 0 -0.0625001 0.998045 
-8.90782 13.7754 0 0 0 -0.0621299 0.998068 
-8.90286 13.7748 0 0 0 -0.0607848 0.998151 
-8.89789 13.7742 0 0 0 -0.0586989 0.998276 
-8.89293 13.7737 0 0 0 -0.056848 0.998383 
-8.88796 13.7731 0 0 0 -0.0548899 0.998492 
-8.88299 13.7726 0 0 0 -0.0529313 0.998598 
-8.87801 13.772 0 0 0 -0.0512148 0.998688 
-8.87304 13.7715 0 0 0 -0.0495043 0.998774 
-8.86806 13.771 0 0 0 -0.0477875 0.998858 
-8.86308 13.7706 0 0 0 -0.0461921 0.998933 
-8.85811 13.7701 0 0 0 -0.0447183 0.999 
-8.85312 13.7697 0 0 0 -0.0432499 0.999064 
-8.84814 13.7693 0 0 0 -0.041665 0.999132 
-8.84316 13.7689 0 0 0 -0.0401962 0.999192 
-8.83817 13.7685 0 0 0 -0.0389706 0.99924 
-8.83319 13.7681 0 0 0 -0.0376234 0.999292 
-8.8282 13.7677 0 0 0 -0.0363979 0.999337 
-8.82322 13.7673 0 0 0 -0.0351768 0.999381 
-8.81823 13.767 0 0 0 -0.0339556 0.999423 
-8.81324 13.7667 0 0 0 -0.0328559 0.99946 
-8.80825 13.7663 0 0 0 -0.0316344 0.9995 
-8.80326 13.766 0 0 0 -0.0305308 0.999534 
-8.79827 13.7657 0 0 0 -0.0296746 0.99956 
-8.79328 13.7654 0 0 0 -0.0287001 0.999588 
-8.78828 13.7652 0 0 0 -0.0290656 0.999578 
-8.78329 13.7649 0 0 0 -0.0322432 0.99948 
-8.77831 13.7645 0 0 0 -0.0370107 0.999315 
-8.77332 13.7641 0 0 0 -0.0425157 0.999096 
-8.76834 13.7637 0 0 0 -0.0487702 0.99881 
-8.76337 13.7631 0 0 0 -0.0560003 0.998431 
-8.7584 13.7625 0 0 0 -0.0643436 0.997928 
-8.75345 13.7619 0 0 0 -0.0739368 0.997263 
-8.74851 13.7611 0 0 0 -0.0849105 0.996389 
-8.7436 13.7602 0 0 0 -0.0975249 0.995233 
-8.73871 13.7591 0 0 0 -0.11192 0.993717 
-8.73385 13.7579 0 0 0 -0.128397 0.991723 
-8.72904 13.7566 0 0 0 -0.147 0.989136 
-8.72428 13.755 0 0 0 -0.156733 0.987641 
-8.71953 13.7535 0 0 0 -0.156847 0.987623 
-8.71477 13.7519 0 0 0 -0.156847 0.987623 
-8.71002 13.7504 0 0 0 -0.156733 0.987641 
-8.70527 13.7488 0 0 0 -0.156829 0.987626 
-8.70051 13.7473 0 0 0 -0.156847 0.987623 
-8.69576 13.7457 0 0 0 -0.153434 0.988159 
-8.69098 13.7443 0 0 0 -0.144097 0.989564 
-8.68617 13.7429 0 0 0 -0.132654 0.991162 
-8.68134 13.7416 0 0 0 -0.122139 0.992513 
-8.67647 13.7405 0 0 0 -0.11242 0.993661 
-8.67159 13.7394 0 0 0 -0.103337 0.994646 
-8.66669 13.7384 0 0 0 -0.0950349 0.995474 
-8.66177 13.7375 0 0 0 -0.0874999 0.996165 
-8.65684 13.7367 0 0 0 -0.0804604 0.996758 
-8.6519 13.7359 0 0 0 -0.0740482 0.997255 
-8.64695 13.7352 0 0 0 -0.0703638 0.997521 
-8.642 13.7345 0 0 0 -0.0696318 0.997573 
-8.63705 13.7338 0 0 0 -0.0696318 0.997573 
-8.6321 13.7331 0 0 0 -0.0696234 0.997573 
-8.62714 13.7324 0 0 0 -0.0696234 0.997573 
-8.62219 13.7317 0 0 0 -0.0696318 0.997573 
-8.61724 13.731 0 0 0 -0.0696234 0.997573 
-8.61229 13.7303 0 0 0 -0.0696234 0.997573 
-8.60734 13.7296 0 0 0 -0.0696318 0.997573 
-8.60239 13.7289 0 0 0 -0.0696318 0.997573 
-8.59743 13.7282 0 0 0 -0.0696234 0.997573 
-8.59248 13.7276 0 0 0 -0.0696234 0.997573 
-8.58753 13.7269 0 0 0 -0.0696318 0.997573 
-8.58258 13.7262 0 0 0 -0.0696234 0.997573 
-8.57763 13.7255 0 0 0 -0.0690119 0.997616 
-8.57268 13.7248 0 0 0 -0.067169 0.997742 
-8.56772 13.7241 0 0 0 -0.0644645 0.99792 
-8.56276 13.7235 0 0 0 -0.0618881 0.998083 
-8.5578 13.7229 0 0 0 -0.0594322 0.998232 
-8.55283 13.7223 0 0 0 -0.057104 0.998368 
-8.54786 13.7218 0 0 0 -0.0547687 0.998499 
-8.54289 13.7212 0 0 0 -0.05244 0.998624 
-8.53792 13.7207 0 0 0 -0.0503596 0.998731 
-8.53294 13.7202 0 0 0 -0.0483943 0.998828 
-8.52796 13.7197 0 0 0 -0.0464349 0.998921 
-8.52298 13.7193 0 0 0 -0.0446023 0.999005 
-8.518 13.7189 0 0 0 -0.0428854 0.99908 
-8.51302 13.7184 0 0 0 -0.0410472 0.999157 
-8.50804 13.718 0 0 0 -0.0393402 0.999226 
-8.50305 13.7176 0 0 0 -0.0378713 0.999283 
-8.49806 13.7173 0 0 0 -0.0363979 0.999337 
-8.49308 13.7169 0 0 0 -0.0348118 0.999394 
-8.48809 13.7166 0 0 0 -0.0333469 0.999444 
-8.4831 13.7163 0 0 0 -0.0321214 0.999484 
-8.47811 13.7159 0 0 0 -0.0308961 0.999523 
-8.47312 13.7156 0 0 0 -0.0295528 0.999563 
-8.46813 13.7153 0 0 0 -0.0283312 0.999599 
-8.46313 13.7151 0 0 0 -0.027722 0.999616 
-8.45814 13.7148 0 0 0 -0.027722 0.999616 
-8.45315 13.7145 0 0 0 -0.0277186 0.999616 
-8.44816 13.7142 0 0 0 -0.0277186 0.999616 
-8.44316 13.714 0 0 0 -0.027722 0.999616 
-8.43817 13.7137 0 0 0 -0.0276002 0.999619 
-8.43318 13.7134 0 0 0 -0.0277186 0.999616 
-8.42819 13.7131 0 0 0 -0.027722 0.999616 
-8.4232 13.7129 0 0 0 -0.027722 0.999616 
-8.4182 13.7126 0 0 0 -0.0277186 0.999616 
-8.41321 13.7123 0 0 0 -0.0277186 0.999616 
-8.40822 13.712 0 0 0 -0.027722 0.999616 
-8.40323 13.7117 0 0 0 -0.0276002 0.999619 
-8.39823 13.7115 0 0 0 -0.0277186 0.999616 
-8.39324 13.7112 0 0 0 -0.027722 0.999616 
-8.38825 13.7109 0 0 0 -0.027722 0.999616 
-8.38326 13.7106 0 0 0 -0.0277186 0.999616 
-8.37827 13.7104 0 0 0 -0.0277186 0.999616 
-8.37327 13.7101 0 0 0 -0.027722 0.999616 
-8.36828 13.7098 0 0 0 -0.0276002 0.999619 
-8.36329 13.7095 0 0 0 -0.0277186 0.999616 
-8.3583 13.7093 0 0 0 -0.0277186 0.999616 
-8.3533 13.709 0 0 0 -0.0277186 0.999616 
-8.34831 13.7087 0 0 0 -0.0277254 0.999616 
-8.34332 13.7084 0 0 0 -0.0277254 0.999616 
-8.33833 13.7081 0 0 0 -0.0277186 0.999616 
-8.33333 13.7079 0 0 0 -0.0275968 0.999619 
-8.32834 13.7076 0 0 0 -0.0277186 0.999616 
-8.32335 13.7073 0 0 0 -0.0277186 0.999616 
-8.31836 13.707 0 0 0 -0.0277186 0.999616 
-8.31336 13.7068 0 0 0 -0.0277254 0.999616 
-8.30837 13.7065 0 0 0 -0.0277254 0.999616 
-8.30338 13.7062 0 0 0 -0.0277186 0.999616 
-8.29839 13.7059 0 0 0 -0.0275968 0.999619 
-8.2934 13.7057 0 0 0 -0.0277186 0.999616 
-8.2884 13.7054 0 0 0 -0.0277186 0.999616 
-8.28341 13.7051 0 0 0 -0.0288219 0.999585 
-8.27842 13.7048 0 0 0 -0.0316382 0.999499 
-8.27343 13.7045 0 0 0 -0.0350552 0.999385 
-8.26844 13.7041 0 0 0 -0.0387226 0.99925 
-8.26346 13.7037 0 0 0 -0.0427639 0.999085 
-8.25848 13.7032 0 0 0 -0.0474118 0.998875 
-8.25351 13.7027 0 0 0 -0.0524463 0.998624 
-8.24854 13.7022 0 0 0 -0.0579655 0.998319 
-8.24357 13.7016 0 0 0 -0.0640864 0.997944 
-8.23862 13.7009 0 0 0 -0.0708546 0.997487 
-8.23367 13.7002 0 0 0 -0.0783791 0.996924 
-8.22874 13.6994 0 0 0 -0.0867601 0.996229 
-8.22383 13.6984 0 0 0 -0.0958931 0.995392 
-8.21893 13.6974 0 0 0 -0.105944 0.994372 
-8.21405 13.6963 0 0 0 -0.117038 0.993127 
-8.2092 13.6951 0 0 0 -0.123241 0.992377 
-8.20435 13.6939 0 0 0 -0.123623 0.992329 
-8.19951 13.6927 0 0 0 -0.123535 0.99234 
-8.19466 13.6914 0 0 0 -0.123505 0.992344 
-8.18981 13.6902 0 0 0 -0.123623 0.992329 
-8.18497 13.689 0 0 0 -0.123623 0.992329 
-8.18012 13.6878 0 0 0 -0.123505 0.992344 
-8.17527 13.6865 0 0 0 -0.123505 0.992344 
-8.17042 13.6853 0 0 0 -0.12236 0.992486 
-8.16557 13.6841 0 0 0 -0.119509 0.992833 
-8.16071 13.6829 0 0 0 -0.116392 0.993203 
-8.15584 13.6818 0 0 0 -0.113538 0.993534 
-8.15097 13.6807 0 0 0 -0.110683 0.993856 
-8.14609 13.6796 0 0 0 -0.107801 0.994173 
-8.1412 13.6785 0 0 0 -0.105063 0.994466 
-8.13631 13.6775 0 0 0 -0.102349 0.994749 
-8.13141 13.6765 0 0 0 -0.0996336 0.995024 
-8.12651 13.6755 0 0 0 -0.0978706 0.995199 
-8.1216 13.6746 0 0 0 -0.0972512 0.99526 
-8.11669 13.6736 0 0 0 -0.0971555 0.995269 
-8.11179 13.6726 0 0 0 -0.097132 0.995272 
-8.10688 13.6717 0 0 0 -0.097132 0.995272 
-8.10198 13.6707 0 0 0 -0.0971555 0.995269 
-8.09707 13.6697 0 0 0 -0.097132 0.995272 
-8.09217 13.6688 0 0 0 -0.097132 0.995272 
-8.08726 13.6678 0 0 0 -0.0971555 0.995269 
-8.08236 13.6668 0 0 0 -0.097132 0.995272 
-8.07745 13.6659 0 0 0 -0.0966318 0.99532 
-8.07254 13.6649 0 0 0 -0.0930566 0.995661 
-8.06762 13.664 0 0 0 -0.0871195 0.996198 
-8.06269 13.6632 0 0 0 -0.0814603 0.996677 
-8.05776 13.6624 0 0 0 -0.0760377 0.997105 
-8.05281 13.6616 0 0 0 -0.0712162 0.997461 
-8.04786 13.661 0 0 0 -0.0666699 0.997775 
-8.0429 13.6603 0 0 0 -0.0622583 0.99806 
-8.03793 13.6597 0 0 0 -0.0582077 0.998304 
-8.03297 13.6592 0 0 0 -0.0543986 0.998519 
-8.02799 13.6586 0 0 0 -0.0508448 0.998707 
-8.02302 13.6581 0 0 0 -0.0475447 0.998869 
-8.01804 13.6577 0 0 0 -0.0444754 0.99901 
-8.01306 13.6572 0 0 0 -0.0416599 0.999132 
-8.00807 13.6568 0 0 0 -0.0389753 0.99924 
-8.00309 13.6565 0 0 0 -0.0362807 0.999342 
-7.9981 13.6561 0 0 0 -0.0339514 0.999423 
-7.99311 13.6558 0 0 0 -0.031874 0.999492 
-7.98812 13.6555 0 0 0 -0.0298037 0.999556 
-7.98313 13.6552 0 0 0 -0.0290656 0.999578 
-7.97814 13.6549 0 0 0 -0.031387 0.999507 
-7.97315 13.6546 0 0 0 -0.0356723 0.999364 
-7.96816 13.6542 0 0 0 -0.040556 0.999177 
-7.96318 13.6538 0 0 0 -0.0460651 0.998938 
-7.95821 13.6533 0 0 0 -0.0523251 0.99863 
-7.95324 13.6527 0 0 0 -0.0594322 0.998232 
-7.94828 13.6521 0 0 0 -0.067531 0.997717 
-7.94333 13.6514 0 0 0 -0.0768984 0.997039 
-7.9384 13.6505 0 0 0 -0.0873801 0.996175 
-7.93348 13.6496 0 0 0 -0.0992523 0.995062 
-7.92859 13.6486 0 0 0 -0.112802 0.993617 
-7.92374 13.6474 0 0 0 -0.127882 0.991789 
-7.91892 13.646 0 0 0 -0.141707 0.989909 
-7.91414 13.6446 0 0 0 -0.147631 0.989043 
-7.90936 13.6431 0 0 0 -0.147711 0.989031 
-7.90457 13.6417 0 0 0 -0.147711 0.989031 
-7.89979 13.6402 0 0 0 -0.147631 0.989043 
-7.89501 13.6387 0 0 0 -0.147631 0.989043 
-7.89023 13.6373 0 0 0 -0.147596 0.989048 
-7.88545 13.6358 0 0 0 -0.145491 0.98936 
-7.88065 13.6344 0 0 0 -0.139067 0.990283 
-7.87583 13.6331 0 0 0 -0.130494 0.991449 
-7.87099 13.6318 0 0 0 -0.12236 0.992486 
-7.86613 13.6306 0 0 0 -0.114775 0.993392 
-7.86126 13.6295 0 0 0 -0.107708 0.994183 
-7.85637 13.6285 0 0 0 -0.100991 0.994887 
-7.85146 13.6275 0 0 0 -0.094654 0.99551 
-7.84655 13.6266 0 0 0 -0.0888594 0.996044 
-7.84162 13.6257 0 0 0 -0.0838006 0.996483 
-7.83669 13.6249 0 0 0 -0.0814406 0.996678 
-7.83175 13.6241 0 0 0 -0.0813205 0.996688 
-7.82682 13.6233 0 0 0 -0.0813205 0.996688 
-7.82188 13.6225 0 0 0 -0.0813205 0.996688 
-7.81695 13.6217 0 0 0 -0.0814406 0.996678 
-7.81202 13.6209 0 0 0 -0.0814406 0.996678 
-7.80708 13.6201 0 0 0 -0.0813205 0.996688 
-7.80215 13.6193 0 0 0 -0.0813403 0.996686 
-7.79722 13.6184 0 0 0 -0.0813403 0.996686 
-7.79228 13.6176 0 0 0 -0.0813205 0.996688 
-7.78735 13.6168 0 0 0 -0.0814406 0.996678 
-7.78241 13.616 0 0 0 -0.0814406 0.996678 
-7.77748 13.6152 0 0 0 -0.0797203 0.996817 
-7.77254 13.6144 0 0 0 -0.0760377 0.997105 
-7.7676 13.6137 0 0 0 -0.072215 0.997389 
-7.76265 13.613 0 0 0 -0.0685127 0.99765 
-7.75769 13.6123 0 0 0 -0.0650842 0.99788 
-7.75273 13.6117 0 0 0 -0.0617597 0.998091 
-7.74777 13.6111 0 0 0 -0.0585708 0.998283 
-7.7428 13.6105 0 0 0 -0.0557581 0.998444 
-7.73783 13.61 0 0 0 -0.0528101 0.998605 
-7.73286 13.6095 0 0 0 -0.0501048 0.998744 
-7.72788 13.609 0 0 0 -0.0475332 0.99887 
-7.7229 13.6085 0 0 0 -0.0450936 0.998983 
-7.71792 13.6081 0 0 0 -0.0428854 0.99908 
-7.71294 13.6077 0 0 0 -0.0406875 0.999172 
-7.70795 13.6073 0 0 0 -0.0384794 0.999259 
-7.70297 13.6069 0 0 0 -0.036524 0.999333 
-7.69798 13.6065 0 0 0 -0.0348118 0.999394 
-7.69299 13.6062 0 0 0 -0.0330913 0.999452 
-7.688 13.6059 0 0 0 -0.0312652 0.999511 
-7.68301 13.6056 0 0 0 -0.0296818 0.999559 
-7.67802 13.6053 0 0 0 -0.0285783 0.999592 
-7.67303 13.605 0 0 0 -0.0296746 0.99956 
-7.66804 13.6047 0 0 0 -0.0329777 0.999456 
-7.66305 13.6043 0 0 0 -0.036524 0.999333 
-7.65806 13.604 0 0 0 -0.0404344 0.999182 
-7.65308 13.6035 0 0 0 -0.0447183 0.999 
-7.6481 13.6031 0 0 0 -0.0496317 0.998768 
-7.64313 13.6025 0 0 0 -0.0550177 0.998485 
-7.63816 13.602 0 0 0 -0.0608983 0.998144 
-7.63321 13.6013 0 0 0 -0.0675474 0.997716 
-7.62826 13.6006 0 0 0 -0.074918 0.99719 
-7.62332 13.5998 0 0 0 -0.0830404 0.996546 
-7.61839 13.599 0 0 0 -0.0918171 0.995776 
-7.61349 13.598 0 0 0 -0.10173 0.994812 
-7.6086 13.5969 0 0 0 -0.112684 0.993631 
-7.60374 13.5958 0 0 0 -0.121772 0.992558 
-7.5989 13.5945 0 0 0 -0.125238 0.992127 
-7.59405 13.5933 0 0 0 -0.125238 0.992127 
-7.58921 13.592 0 0 0 -0.125268 0.992123 
-7.58437 13.5908 0 0 0 -0.125268 0.992123 
-7.57953 13.5895 0 0 0 -0.125121 0.992141 
-7.57468 13.5883 0 0 0 -0.125121 0.992141 
-7.56984 13.5871 0 0 0 -0.125238 0.992127 
-7.56499 13.5858 0 0 0 -0.124769 0.992186 
-7.56015 13.5846 0 0 0 -0.123153 0.992388 
-7.5553 13.5834 0 0 0 -0.120743 0.992684 
-7.55044 13.5822 0 0 0 -0.118245 0.992984 
-7.54558 13.581 0 0 0 -0.11601 0.993248 
-7.54071 13.5799 0 0 0 -0.113775 0.993507 
-7.53584 13.5788 0 0 0 -0.11142 0.993773 
-7.53096 13.5777 0 0 0 -0.109301 0.994009 
-7.52608 13.5766 0 0 0 -0.107182 0.994239 
-7.52119 13.5755 0 0 0 -0.105588 0.99441 
-7.5163 13.5745 0 0 0 -0.105088 0.994463 
-7.51141 13.5734 0 0 0 -0.105181 0.994453 
-7.50652 13.5724 0 0 0 -0.105181 0.994453 
-7.50163 13.5714 0 0 0 -0.105088 0.994463 
-7.49674 13.5703 0 0 0 -0.105088 0.994463 
-7.49185 13.5693 0 0 0 -0.105063 0.994466 
-7.48696 13.5682 0 0 0 -0.105063 0.994466 
-7.48207 13.5672 0 0 0 -0.105207 0.99445 
-7.47718 13.5661 0 0 0 -0.105207 0.99445 
-7.47229 13.5651 0 0 0 -0.108182 0.994131 
-7.46742 13.564 0 0 0 -0.114775 0.993392 
-7.46256 13.5628 0 0 0 -0.122007 0.992529 
-7.45772 13.5616 0 0 0 -0.129496 0.99158 
-7.45289 13.5602 0 0 0 -0.137389 0.990517 
-7.44809 13.5588 0 0 0 -0.145873 0.989303 
-7.44332 13.5573 0 0 0 -0.154845 0.987939 
-7.43857 13.5558 0 0 0 -0.161554 0.986864 
-7.43384 13.5542 0 0 0 -0.163725 0.986506 
-7.42911 13.5525 0 0 0 -0.163686 0.986512 
-7.42438 13.5509 0 0 0 -0.163686 0.986512 
-7.41965 13.5493 0 0 0 -0.163725 0.986506 
-7.41491 13.5477 0 0 0 -0.163572 0.986531 
-7.41018 13.5461 0 0 0 -0.161287 0.986908 
-7.40543 13.5445 0 0 0 -0.152556 0.988295 
-7.40065 13.5431 0 0 0 -0.140179 0.990126 
-7.39583 13.5417 0 0 0 -0.128646 0.991691 
-7.39098 13.5405 0 0 0 -0.118038 0.993009 
-7.38611 13.5394 0 0 0 -0.108445 0.994102 
-7.38122 13.5384 0 0 0 -0.0994905 0.995039 
-7.37631 13.5374 0 0 0 -0.0911974 0.995833 
-7.37138 13.5365 0 0 0 -0.0836604 0.996494 
-7.36645 13.5357 0 0 0 -0.0770187 0.99703 
-7.3615 13.535 0 0 0 -0.0738164 0.997272 
-7.35655 13.5343 0 0 0 -0.0737985 0.997273 
-7.35161 13.5335 0 0 0 -0.0737985 0.997273 
-7.34666 13.5328 0 0 0 -0.0738164 0.997272 
-7.34172 13.5321 0 0 0 -0.0738164 0.997272 
-7.33677 13.5313 0 0 0 -0.0737985 0.997273 
-7.33183 13.5306 0 0 0 -0.0738164 0.997272 
-7.32688 13.5299 0 0 0 -0.0738164 0.997272 
-7.32194 13.5291 0 0 0 -0.0737985 0.997273 
-7.31699 13.5284 0 0 0 -0.0738164 0.997272 
-7.31205 13.5277 0 0 0 -0.0738164 0.997272 
-7.3071 13.5269 0 0 0 -0.0737985 0.997273 
-7.30215 13.5262 0 0 0 -0.0739368 0.997263 
-7.29721 13.5254 0 0 0 -0.0730759 0.997326 
-7.29226 13.5247 0 0 0 -0.070734 0.997495 
-7.28731 13.524 0 0 0 -0.0676681 0.997708 
-7.28235 13.5234 0 0 0 -0.0645853 0.997912 
-7.27739 13.5227 0 0 0 -0.0618806 0.998084 
-7.27243 13.5221 0 0 0 -0.0591902 0.998247 
-7.26746 13.5216 0 0 0 -0.0564848 0.998403 
-7.26249 13.521 0 0 0 -0.0540351 0.998539 
-7.25752 13.5205 0 0 0 -0.0515849 0.998669 
-7.25255 13.52 0 0 0 -0.049377 0.99878 
-7.24757 13.5195 0 0 0 -0.0472904 0.998881 
-7.24259 13.519 0 0 0 -0.0450826 0.998983 
-7.23761 13.5186 0 0 0 -0.0431284 0.99907 
-7.23263 13.5182 0 0 0 -0.0412953 0.999147 
-7.22764 13.5178 0 0 0 -0.0393402 0.999226 
-7.22266 13.5174 0 0 0 -0.037628 0.999292 
-7.21767 13.517 0 0 0 -0.0360373 0.99935 
-7.21269 13.5167 0 0 0 -0.0344382 0.999407 
-7.2077 13.5163 0 0 0 -0.0329777 0.999456 
-7.20271 13.516 0 0 0 -0.0315164 0.999503 
-7.19772 13.5157 0 0 0 -0.03004 0.999549 
-7.19272 13.5154 0 0 0 -0.0286931 0.999588 
-7.18773 13.5151 0 0 0 -0.0296746 0.99956 
-7.18274 13.5148 0 0 0 -0.0339597 0.999423 
-7.17776 13.5144 0 0 0 -0.039705 0.999211 
-7.17277 13.514 0 0 0 -0.0466834 0.99891 
-7.1678 13.5135 0 0 0 -0.0550177 0.998485 
-7.16283 13.5129 0 0 0 -0.064706 0.997904 
-7.15788 13.5122 0 0 0 -0.0760377 0.997105 
-7.15295 13.5114 0 0 0 -0.0894793 0.995989 
-7.14804 13.5104 0 0 0 -0.105325 0.994438 
-7.14317 13.5093 0 0 0 -0.123682 0.992322 
-7.13835 13.508 0 0 0 -0.145144 0.989411 
-7.1336 13.5064 0 0 0 -0.166771 0.985996 
-7.12891 13.5047 0 0 0 -0.177005 0.98421 
-7.12423 13.503 0 0 0 -0.177117 0.98419 
-7.11954 13.5012 0 0 0 -0.177117 0.98419 
-7.11485 13.4995 0 0 0 -0.177117 0.98419 
-7.11017 13.4977 0 0 0 -0.177117 0.98419 
-7.10548 13.496 0 0 0 -0.172784 0.98496 
-7.10076 13.4943 0 0 0 -0.159649 0.987174 
-7.09599 13.4928 0 0 0 -0.142702 0.989766 
-7.09117 13.4915 0 0 0 -0.127413 0.99185 
-7.08632 13.4903 0 0 0 -0.113802 0.993503 
-7.08143 13.4892 0 0 0 -0.101586 0.994827 
-7.07652 13.4883 0 0 0 -0.0905776 0.995889 
-7.0716 13.4874 0 0 0 -0.0808402 0.996727 
-7.06665 13.4867 0 0 0 -0.072215 0.997389 
-7.0617 13.486 0 0 0 -0.0644645 0.99792 
-7.05674 13.4854 0 0 0 -0.0586918 0.998276 
-7.05177 13.4848 0 0 0 -0.0566196 0.998396 
-7.0468 13.4843 0 0 0 -0.0567407 0.998389 
-7.04184 13.4837 0 0 0 -0.0567269 0.99839 
-7.03687 13.4831 0 0 0 -0.0567269 0.99839 
-7.0319 13.4826 0 0 0 -0.0567269 0.99839 
-7.02693 13.482 0 0 0 -0.0567269 0.99839 
-7.02196 13.4814 0 0 0 -0.0566196 0.998396 
-7.017 13.4809 0 0 0 -0.0566196 0.998396 
-7.01203 13.4803 0 0 0 -0.0567269 0.99839 
-7.00706 13.4797 0 0 0 -0.0567269 0.99839 
-7.00209 13.4792 0 0 0 -0.0567269 0.99839 
-6.99712 13.4786 0 0 0 -0.0567269 0.99839 
-6.99216 13.478 0 0 0 -0.0567407 0.998389 
-6.98719 13.4775 0 0 0 -0.0567407 0.998389 
-6.98222 13.4769 0 0 0 -0.0566059 0.998397 
-6.97725 13.4763 0 0 0 -0.0566059 0.998397 
-6.97228 13.4758 0 0 0 -0.0567269 0.99839 
-6.96732 13.4752 0 0 0 -0.0561215 0.998424 
-6.96235 13.4746 0 0 0 -0.0547754 0.998499 
-6.95738 13.4741 0 0 0 -0.0532949 0.998579 
-6.9524 13.4736 0 0 0 -0.0517062 0.998662 
-6.94743 13.4731 0 0 0 -0.0502383 0.998737 
-6.94246 13.4726 0 0 0 -0.0488797 0.998805 
-6.93748 13.4721 0 0 0 -0.0474118 0.998875 
-6.9325 13.4716 0 0 0 -0.0461977 0.998932 
-6.92752 13.4712 0 0 0 -0.0449721 0.998988 
-6.92254 13.4707 0 0 0 -0.0436144 0.999048 
-6.91756 13.4703 0 0 0 -0.0422675 0.999106 
-6.91258 13.4699 0 0 0 -0.0411737 0.999152 
-6.90759 13.4695 0 0 0 -0.0400795 0.999196 
-6.90261 13.4691 0 0 0 -0.0388537 0.999245 
-6.89762 13.4687 0 0 0 -0.0378621 0.999283 
-6.89264 13.4683 0 0 0 -0.0367674 0.999324 
-6.88765 13.468 0 0 0 -0.0356723 0.999364 
